image_path,image_index,speed
data/train_image/train_266.jpg,266,20.997039
data/train_image/train_267.jpg,267,21.006357
data/train_image/train_268.jpg,268,20.969367
data/train_image/train_269.jpg,269,20.944717
data/train_image/train_270.jpg,270,20.942738
data/train_image/train_271.jpg,271,20.863276
data/train_image/train_272.jpg,272,20.872582
data/train_image/train_273.jpg,273,20.858857
data/train_image/train_274.jpg,274,20.820238
data/train_image/train_275.jpg,275,20.823964
data/train_image/train_276.jpg,276,20.751848
data/train_image/train_277.jpg,277,20.723851
data/train_image/train_278.jpg,278,20.729127
data/train_image/train_279.jpg,279,20.679543
data/train_image/train_280.jpg,280,20.582223
data/train_image/train_281.jpg,281,20.543176
data/train_image/train_282.jpg,282,20.562831
data/train_image/train_283.jpg,283,20.485892
data/train_image/train_284.jpg,284,20.365818
data/train_image/train_285.jpg,285,20.3791
data/train_image/train_286.jpg,286,20.319317
data/train_image/train_287.jpg,287,20.222046
data/train_image/train_288.jpg,288,20.281935
data/train_image/train_289.jpg,289,20.160613
data/train_image/train_290.jpg,290,20.137914
data/train_image/train_291.jpg,291,20.138333
data/train_image/train_292.jpg,292,20.02506
data/train_image/train_293.jpg,293,19.992256
data/train_image/train_294.jpg,294,19.911347
data/train_image/train_295.jpg,295,19.882995
data/train_image/train_296.jpg,296,19.877321
data/train_image/train_297.jpg,297,19.715738
data/train_image/train_298.jpg,298,19.649489
data/train_image/train_299.jpg,299,19.60541
data/train_image/train_300.jpg,300,19.547851
data/train_image/train_301.jpg,301,19.452522
data/train_image/train_302.jpg,302,19.356058
data/train_image/train_303.jpg,303,19.341933
data/train_image/train_304.jpg,304,19.290832
data/train_image/train_305.jpg,305,19.110332
data/train_image/train_306.jpg,306,19.19085
data/train_image/train_307.jpg,307,19.113866
data/train_image/train_308.jpg,308,19.037851
data/train_image/train_309.jpg,309,18.990706
data/train_image/train_310.jpg,310,18.896681
data/train_image/train_311.jpg,311,18.732623
data/train_image/train_312.jpg,312,18.742782
data/train_image/train_313.jpg,313,18.593645
data/train_image/train_314.jpg,314,18.517665
data/train_image/train_315.jpg,315,18.425153
data/train_image/train_316.jpg,316,18.414805
data/train_image/train_317.jpg,317,18.345416
data/train_image/train_318.jpg,318,18.296095
data/train_image/train_319.jpg,319,18.280873
data/train_image/train_320.jpg,320,18.215723
data/train_image/train_321.jpg,321,18.199875
data/train_image/train_322.jpg,322,18.170798
data/train_image/train_323.jpg,323,18.120178
data/train_image/train_324.jpg,324,18.114072
data/train_image/train_325.jpg,325,18.101441
data/train_image/train_326.jpg,326,18.026191
data/train_image/train_327.jpg,327,18.033098
data/train_image/train_328.jpg,328,17.985449
data/train_image/train_329.jpg,329,17.974486
data/train_image/train_330.jpg,330,17.978176
data/train_image/train_331.jpg,331,17.926244
data/train_image/train_332.jpg,332,17.895649
data/train_image/train_333.jpg,333,17.904253
data/train_image/train_334.jpg,334,17.900632
data/train_image/train_335.jpg,335,17.870866
data/train_image/train_336.jpg,336,17.906272
data/train_image/train_337.jpg,337,17.91078
data/train_image/train_338.jpg,338,17.885157
data/train_image/train_339.jpg,339,17.870561
data/train_image/train_340.jpg,340,17.859622
data/train_image/train_341.jpg,341,17.83511
data/train_image/train_342.jpg,342,17.82089
data/train_image/train_343.jpg,343,17.817578
data/train_image/train_344.jpg,344,17.776329
data/train_image/train_345.jpg,345,17.773368
data/train_image/train_346.jpg,346,17.756399
data/train_image/train_347.jpg,347,17.740411
data/train_image/train_348.jpg,348,17.750502
data/train_image/train_349.jpg,349,17.713229
data/train_image/train_350.jpg,350,17.720286
data/train_image/train_351.jpg,351,17.707938
data/train_image/train_352.jpg,352,17.701258
data/train_image/train_353.jpg,353,17.701865
data/train_image/train_354.jpg,354,17.694371
data/train_image/train_355.jpg,355,17.632586
data/train_image/train_356.jpg,356,17.586225
data/train_image/train_357.jpg,357,17.526406
data/train_image/train_358.jpg,358,17.544085
data/train_image/train_359.jpg,359,17.502712
data/train_image/train_360.jpg,360,17.451329
data/train_image/train_361.jpg,361,17.48443
data/train_image/train_362.jpg,362,17.416052
data/train_image/train_363.jpg,363,17.388921
data/train_image/train_364.jpg,364,17.397132
data/train_image/train_365.jpg,365,17.321062
data/train_image/train_366.jpg,366,17.293555
data/train_image/train_367.jpg,367,17.280179
data/train_image/train_368.jpg,368,17.215
data/train_image/train_369.jpg,369,17.198205
data/train_image/train_370.jpg,370,17.177024
data/train_image/train_371.jpg,371,17.144791
data/train_image/train_372.jpg,372,17.13578
data/train_image/train_373.jpg,373,17.106082
data/train_image/train_374.jpg,374,17.040895
data/train_image/train_375.jpg,375,17.066623
data/train_image/train_376.jpg,376,17.007221
data/train_image/train_377.jpg,377,16.965812
data/train_image/train_378.jpg,378,16.902998
data/train_image/train_379.jpg,379,16.927943
data/train_image/train_380.jpg,380,16.876896
data/train_image/train_381.jpg,381,16.82764
data/train_image/train_382.jpg,382,16.852029
data/train_image/train_383.jpg,383,16.776187
data/train_image/train_384.jpg,384,16.727212
data/train_image/train_385.jpg,385,16.748829
data/train_image/train_386.jpg,386,16.660815
data/train_image/train_387.jpg,387,16.658419
data/train_image/train_388.jpg,388,16.651665
data/train_image/train_389.jpg,389,16.622098
data/train_image/train_390.jpg,390,16.596606
data/train_image/train_391.jpg,391,16.54733
data/train_image/train_392.jpg,392,16.525286
data/train_image/train_393.jpg,393,16.507766
data/train_image/train_394.jpg,394,16.454513
data/train_image/train_395.jpg,395,16.436982
data/train_image/train_396.jpg,396,16.428845
data/train_image/train_397.jpg,397,16.363859
data/train_image/train_398.jpg,398,16.348094
data/train_image/train_399.jpg,399,16.282683
data/train_image/train_400.jpg,400,16.296509
data/train_image/train_401.jpg,401,16.271328
data/train_image/train_402.jpg,402,16.174741
data/train_image/train_403.jpg,403,16.214317
data/train_image/train_404.jpg,404,16.157124
data/train_image/train_405.jpg,405,16.102732
data/train_image/train_406.jpg,406,16.106655
data/train_image/train_407.jpg,407,16.086453
data/train_image/train_408.jpg,408,16.049456
data/train_image/train_409.jpg,409,16.051216
data/train_image/train_410.jpg,410,16.007865
data/train_image/train_411.jpg,411,15.951593
data/train_image/train_412.jpg,412,15.894406
data/train_image/train_413.jpg,413,15.883973
data/train_image/train_414.jpg,414,15.869272
data/train_image/train_415.jpg,415,15.811602
data/train_image/train_416.jpg,416,15.794933
data/train_image/train_417.jpg,417,15.745741
data/train_image/train_418.jpg,418,15.726425
data/train_image/train_419.jpg,419,15.720598
data/train_image/train_420.jpg,420,15.675835
data/train_image/train_421.jpg,421,15.673611
data/train_image/train_422.jpg,422,15.655756
data/train_image/train_423.jpg,423,15.627181
data/train_image/train_424.jpg,424,15.646816
data/train_image/train_425.jpg,425,15.602119
data/train_image/train_426.jpg,426,15.579875
data/train_image/train_427.jpg,427,15.594948
data/train_image/train_428.jpg,428,15.577295
data/train_image/train_429.jpg,429,15.555608
data/train_image/train_430.jpg,430,15.61862
data/train_image/train_431.jpg,431,15.596103
data/train_image/train_432.jpg,432,15.598693
data/train_image/train_433.jpg,433,15.638159
data/train_image/train_434.jpg,434,15.65641
data/train_image/train_435.jpg,435,15.578146
data/train_image/train_436.jpg,436,15.531089
data/train_image/train_437.jpg,437,15.530522
data/train_image/train_438.jpg,438,15.542079
data/train_image/train_439.jpg,439,15.542342
data/train_image/train_440.jpg,440,15.529362
data/train_image/train_441.jpg,441,15.544828
data/train_image/train_442.jpg,442,15.548348
data/train_image/train_443.jpg,443,15.545864
data/train_image/train_444.jpg,444,15.558583
data/train_image/train_445.jpg,445,15.567834
data/train_image/train_446.jpg,446,15.552205
data/train_image/train_447.jpg,447,15.617641
data/train_image/train_448.jpg,448,15.614487
data/train_image/train_449.jpg,449,15.604403
data/train_image/train_450.jpg,450,15.64943
data/train_image/train_451.jpg,451,15.630264
data/train_image/train_452.jpg,452,15.649289
data/train_image/train_453.jpg,453,15.701191
data/train_image/train_454.jpg,454,15.705422
data/train_image/train_455.jpg,455,15.687132
data/train_image/train_456.jpg,456,15.726955
data/train_image/train_457.jpg,457,15.757108
data/train_image/train_458.jpg,458,15.768657
data/train_image/train_459.jpg,459,15.780862
data/train_image/train_460.jpg,460,15.830419
data/train_image/train_461.jpg,461,15.82317
data/train_image/train_462.jpg,462,15.838748
data/train_image/train_463.jpg,463,15.875624
data/train_image/train_464.jpg,464,15.868013
data/train_image/train_465.jpg,465,15.929014
data/train_image/train_466.jpg,466,15.93642
data/train_image/train_467.jpg,467,15.963043
data/train_image/train_468.jpg,468,15.997256
data/train_image/train_469.jpg,469,16.000294
data/train_image/train_470.jpg,470,16.048715
data/train_image/train_471.jpg,471,16.071336
data/train_image/train_472.jpg,472,16.073721
data/train_image/train_473.jpg,473,16.103754
data/train_image/train_474.jpg,474,16.145752
data/train_image/train_475.jpg,475,16.162403
data/train_image/train_476.jpg,476,16.159864
data/train_image/train_477.jpg,477,16.178023
data/train_image/train_478.jpg,478,16.236986
data/train_image/train_479.jpg,479,16.22146
data/train_image/train_480.jpg,480,16.217188
data/train_image/train_481.jpg,481,16.278296
data/train_image/train_482.jpg,482,16.2548
data/train_image/train_483.jpg,483,16.298243
data/train_image/train_484.jpg,484,16.339359
data/train_image/train_485.jpg,485,16.321399
data/train_image/train_486.jpg,486,16.359128
data/train_image/train_487.jpg,487,16.382156
data/train_image/train_488.jpg,488,16.423409
data/train_image/train_489.jpg,489,16.417712
data/train_image/train_490.jpg,490,16.443979
data/train_image/train_491.jpg,491,16.460496
data/train_image/train_492.jpg,492,16.451782
data/train_image/train_493.jpg,493,16.457459
data/train_image/train_494.jpg,494,16.487735
data/train_image/train_495.jpg,495,16.488839
data/train_image/train_496.jpg,496,16.512347
data/train_image/train_497.jpg,497,16.482478
data/train_image/train_498.jpg,498,16.518075
data/train_image/train_499.jpg,499,16.514661
data/train_image/train_500.jpg,500,16.517764
data/train_image/train_501.jpg,501,16.53188
data/train_image/train_502.jpg,502,16.526951
data/train_image/train_503.jpg,503,16.555249
data/train_image/train_504.jpg,504,16.520121
data/train_image/train_505.jpg,505,16.548351
data/train_image/train_506.jpg,506,16.556675
data/train_image/train_507.jpg,507,16.538771
data/train_image/train_508.jpg,508,16.568003
data/train_image/train_509.jpg,509,16.54449
data/train_image/train_510.jpg,510,16.535499
data/train_image/train_511.jpg,511,16.561499
data/train_image/train_512.jpg,512,16.54219
data/train_image/train_513.jpg,513,16.543448
data/train_image/train_514.jpg,514,16.557562
data/train_image/train_515.jpg,515,16.566169
data/train_image/train_516.jpg,516,16.556605
data/train_image/train_517.jpg,517,16.570418
data/train_image/train_518.jpg,518,16.580516
data/train_image/train_519.jpg,519,16.562177
data/train_image/train_520.jpg,520,16.577028
data/train_image/train_521.jpg,521,16.572893
data/train_image/train_522.jpg,522,16.590643
data/train_image/train_523.jpg,523,16.614449
data/train_image/train_524.jpg,524,16.620514
data/train_image/train_525.jpg,525,16.636675
data/train_image/train_526.jpg,526,16.645457
data/train_image/train_527.jpg,527,16.611129
data/train_image/train_528.jpg,528,16.657846
data/train_image/train_529.jpg,529,16.645958
data/train_image/train_530.jpg,530,16.707041
data/train_image/train_531.jpg,531,16.674124
data/train_image/train_532.jpg,532,16.677512
data/train_image/train_533.jpg,533,16.72172
data/train_image/train_534.jpg,534,16.739936
data/train_image/train_535.jpg,535,16.751187
data/train_image/train_536.jpg,536,16.790234
data/train_image/train_537.jpg,537,16.783236
data/train_image/train_538.jpg,538,16.812558
data/train_image/train_539.jpg,539,16.835089
data/train_image/train_540.jpg,540,16.825195
data/train_image/train_541.jpg,541,16.837534
data/train_image/train_542.jpg,542,16.843719
data/train_image/train_543.jpg,543,16.860487
data/train_image/train_544.jpg,544,16.87656
data/train_image/train_545.jpg,545,16.884602
data/train_image/train_546.jpg,546,16.913861
data/train_image/train_547.jpg,547,16.92298
data/train_image/train_548.jpg,548,16.896026
data/train_image/train_549.jpg,549,16.974919
data/train_image/train_550.jpg,550,16.964687
data/train_image/train_551.jpg,551,17.006133
data/train_image/train_552.jpg,552,16.97485
data/train_image/train_553.jpg,553,17.015042
data/train_image/train_554.jpg,554,17.026478
data/train_image/train_555.jpg,555,17.023531
data/train_image/train_556.jpg,556,17.050935
data/train_image/train_557.jpg,557,17.062122
data/train_image/train_558.jpg,558,17.063496
data/train_image/train_559.jpg,559,17.118941
data/train_image/train_560.jpg,560,17.116624
data/train_image/train_561.jpg,561,17.11207
data/train_image/train_562.jpg,562,17.14581
data/train_image/train_563.jpg,563,17.159537
data/train_image/train_564.jpg,564,17.154466
data/train_image/train_565.jpg,565,17.171054
data/train_image/train_566.jpg,566,17.179673
data/train_image/train_567.jpg,567,17.222761
data/train_image/train_568.jpg,568,17.224564
data/train_image/train_569.jpg,569,17.223354
data/train_image/train_570.jpg,570,17.223373
data/train_image/train_571.jpg,571,17.26071
data/train_image/train_572.jpg,572,17.290239
data/train_image/train_573.jpg,573,17.268331
data/train_image/train_574.jpg,574,17.2535
data/train_image/train_575.jpg,575,17.294589
data/train_image/train_576.jpg,576,17.291935
data/train_image/train_577.jpg,577,17.326415
data/train_image/train_578.jpg,578,17.319426
data/train_image/train_579.jpg,579,17.317434
data/train_image/train_580.jpg,580,17.333616
data/train_image/train_581.jpg,581,17.330645
data/train_image/train_582.jpg,582,17.309512
data/train_image/train_583.jpg,583,17.342974
data/train_image/train_584.jpg,584,17.35345
data/train_image/train_585.jpg,585,17.345175
data/train_image/train_586.jpg,586,17.355721
data/train_image/train_587.jpg,587,17.358381
data/train_image/train_588.jpg,588,17.384412
data/train_image/train_589.jpg,589,17.37385
data/train_image/train_590.jpg,590,17.37227
data/train_image/train_591.jpg,591,17.370947
data/train_image/train_592.jpg,592,17.378427
data/train_image/train_593.jpg,593,17.375183
data/train_image/train_594.jpg,594,17.373487
data/train_image/train_595.jpg,595,17.378253
data/train_image/train_596.jpg,596,17.392385
data/train_image/train_597.jpg,597,17.373938
data/train_image/train_598.jpg,598,17.381478
data/train_image/train_599.jpg,599,17.376368
data/train_image/train_600.jpg,600,17.385073
data/train_image/train_601.jpg,601,17.37385
data/train_image/train_602.jpg,602,17.381336
data/train_image/train_603.jpg,603,17.377884
data/train_image/train_604.jpg,604,17.380602
data/train_image/train_605.jpg,605,17.383297
data/train_image/train_606.jpg,606,17.387647
data/train_image/train_607.jpg,607,17.385992
data/train_image/train_608.jpg,608,17.38218
data/train_image/train_609.jpg,609,17.372289
data/train_image/train_610.jpg,610,17.382248
data/train_image/train_611.jpg,611,17.375353
data/train_image/train_612.jpg,612,17.390186
data/train_image/train_613.jpg,613,17.379182
data/train_image/train_614.jpg,614,17.38246
data/train_image/train_615.jpg,615,17.380332
data/train_image/train_616.jpg,616,17.389412
data/train_image/train_617.jpg,617,17.387074
data/train_image/train_618.jpg,618,17.393268
data/train_image/train_619.jpg,619,17.380472
data/train_image/train_620.jpg,620,17.384893
data/train_image/train_621.jpg,621,17.373103
data/train_image/train_622.jpg,622,17.385309
data/train_image/train_623.jpg,623,17.38307
data/train_image/train_624.jpg,624,17.391201
data/train_image/train_625.jpg,625,17.404724
data/train_image/train_626.jpg,626,17.404062
data/train_image/train_627.jpg,627,17.403852
data/train_image/train_628.jpg,628,17.404158
data/train_image/train_629.jpg,629,17.40633
data/train_image/train_630.jpg,630,17.395276
data/train_image/train_631.jpg,631,17.387772
data/train_image/train_632.jpg,632,17.386512
data/train_image/train_633.jpg,633,17.400358
data/train_image/train_634.jpg,634,17.389369
data/train_image/train_635.jpg,635,17.395267
data/train_image/train_636.jpg,636,17.38702
data/train_image/train_637.jpg,637,17.393792
data/train_image/train_638.jpg,638,17.404562
data/train_image/train_639.jpg,639,17.401751
data/train_image/train_640.jpg,640,17.395766
data/train_image/train_641.jpg,641,17.406964
data/train_image/train_642.jpg,642,17.386298
data/train_image/train_643.jpg,643,17.420158
data/train_image/train_644.jpg,644,17.474613
data/train_image/train_645.jpg,645,17.446048
data/train_image/train_646.jpg,646,17.445287
data/train_image/train_647.jpg,647,17.527802
data/train_image/train_648.jpg,648,17.494453
data/train_image/train_649.jpg,649,17.542953
data/train_image/train_650.jpg,650,17.521034
data/train_image/train_651.jpg,651,17.546914
data/train_image/train_652.jpg,652,17.555158
data/train_image/train_653.jpg,653,17.604875
data/train_image/train_654.jpg,654,17.675381
data/train_image/train_655.jpg,655,17.663558
data/train_image/train_656.jpg,656,17.700915
data/train_image/train_657.jpg,657,17.767309
data/train_image/train_658.jpg,658,17.745582
data/train_image/train_659.jpg,659,17.786492
data/train_image/train_660.jpg,660,17.821049
data/train_image/train_661.jpg,661,17.890929
data/train_image/train_662.jpg,662,17.963418
data/train_image/train_663.jpg,663,17.976169
data/train_image/train_664.jpg,664,18.0802
data/train_image/train_665.jpg,665,18.066455
